,timestamp,value
909,8/7/2019,1728
910,8/8/2019,1737.5
911,8/9/2019,1746
912,8/12/2019,1743
913,8/13/2019,1731
914,8/14/2019,1741
915,8/15/2019,1742.5
916,8/16/2019,1755.5
917,8/19/2019,1762.5
918,8/20/2019,1756.5
919,8/21/2019,1751
920,8/22/2019,1739
921,8/23/2019,1746
922,8/27/2019,1744
923,8/28/2019,1724
924,8/29/2019,1713.5
925,8/30/2019,1712.5
926,9/2/2019,1716.5
927,9/3/2019,1714.5
928,9/4/2019,1734.5
929,9/5/2019,1754.5
930,9/6/2019,1761.5
931,9/9/2019,1769
932,9/10/2019,1776
933,9/11/2019,1792.5
934,9/12/2019,1774
935,9/13/2019,1768
936,9/16/2019,1770.5
937,9/17/2019,1746.5
938,9/18/2019,1751
939,9/19/2019,1762.5
940,9/20/2019,1766
941,9/23/2019,1756
942,9/24/2019,1751.5
943,9/25/2019,1736
944,9/26/2019,1724
945,9/27/2019,1713
946,9/30/2019,1703.5
947,10/1/2019,1705.5
948,10/2/2019,1697
949,10/3/2019,1697
950,10/4/2019,1701.5
951,10/7/2019,1713
952,10/8/2019,1732
953,10/9/2019,1729
954,10/10/2019,1738
955,10/11/2019,1721
956,10/14/2019,1704.5
957,10/15/2019,1702
958,10/16/2019,1703.5
959,10/17/2019,1726
960,10/18/2019,1729
961,10/21/2019,1735.5
962,10/22/2019,1707.5
963,10/23/2019,1712
964,10/24/2019,1715
965,10/25/2019,1710.5
966,10/28/2019,1727
967,10/29/2019,1737.5
968,10/30/2019,1746.5
969,10/31/2019,1742.5
970,11/1/2019,1766
971,11/4/2019,1787
972,11/5/2019,1813.5
973,11/6/2019,1817.5
974,11/7/2019,1817.5
975,11/8/2019,1827.5
976,11/11/2019,1805
977,11/12/2019,1765.5
978,11/13/2019,1768
979,11/14/2019,1756
980,11/15/2019,1741
981,11/18/2019,1744
982,11/19/2019,1734.5
983,11/20/2019,1748
984,11/21/2019,1753
985,11/22/2019,1750
986,11/25/2019,1753
987,11/26/2019,1750.5
988,11/27/2019,1770.5
989,11/28/2019,1765
990,11/29/2019,1785.5
991,12/2/2019,1789.5
992,12/3/2019,1802
993,12/4/2019,1771
994,12/5/2019,1756
995,12/6/2019,1750.5
996,12/9/2019,1766
997,12/10/2019,1750
998,12/11/2019,1751.5
999,12/12/2019,1755
1000,12/13/2019,1763.5
1001,12/16/2019,1763
1002,12/17/2019,1754
1003,12/18/2019,1758
1004,12/19/2019,1765.5
1005,12/20/2019,1770.5
1006,12/23/2019,1771.5
1007,12/24/2019,1790.5
1008,12/27/2019,1789
1009,12/30/2019,1791
1010,12/31/2019,1800
1011,1/2/2020,1772
1012,1/3/2020,1758
1013,1/6/2020,1791
1014,1/7/2020,1794
1015,1/8/2020,1771.5
1016,1/9/2020,1771
1017,1/10/2020,1771.5
1018,1/13/2020,1766.5
1019,1/14/2020,1767.5
1020,1/15/2020,1778.5
1021,1/16/2020,1794
1022,1/17/2020,1796
1023,1/20/2020,1807
1024,1/21/2020,1810.5
1025,1/22/2020,1807.5
1026,1/23/2020,1781.5
1027,1/24/2020,1775.5
1028,1/27/2020,1755.5
1029,1/28/2020,1744.5
1030,1/29/2020,1732.5
1031,1/30/2020,1722.5
1032,1/31/2020,1709.5
1033,2/3/2020,1694.5
1034,2/4/2020,1687
1035,2/5/2020,1688
1036,2/6/2020,1698
1037,2/7/2020,1693.5
1038,2/10/2020,1676
1039,2/11/2020,1689.5
1040,2/12/2020,1707
1041,2/13/2020,1701.5
1042,2/14/2020,1704.5
1043,2/17/2020,1678.5
1044,2/18/2020,1681
1045,2/19/2020,1686
1046,2/20/2020,1687
1047,2/21/2020,1677
1048,2/24/2020,1672.5
1049,2/25/2020,1685
1050,2/26/2020,1676.5
1051,2/27/2020,1671
1052,2/28/2020,1663
1053,3/2/2020,1684.5
1054,3/3/2020,1706
1055,3/4/2020,1723.5
1056,3/5/2020,1715
1057,3/6/2020,1687
1058,3/9/2020,1643.5
1059,3/10/2020,1689
1060,3/11/2020,1670.5
1061,3/12/2020,1643
1062,3/13/2020,1677
1063,3/16/2020,1640.5
1064,3/17/2020,1628
1065,3/18/2020,1602.5
1066,3/19/2020,1581
1067,3/20/2020,1580.5
1068,3/23/2020,1536
1069,3/24/2020,1532.5
1070,3/25/2020,1507.5
1071,3/26/2020,1507.5
1072,3/27/2020,1506
1073,3/30/2020,1495
1074,3/31/2020,1489
1075,4/1/2020,1463.5
1076,4/2/2020,1448.5
1077,4/3/2020,1452
1078,4/6/2020,1424.5
1079,4/7/2020,1455.5
1080,4/8/2020,1421.5
1081,4/9/2020,1428.5
1082,4/14/2020,1456
1083,4/15/2020,1469.5
1084,4/16/2020,1476
1085,4/17/2020,1482.5
1086,4/20/2020,1451.5
1087,4/21/2020,1443.5
1088,4/22/2020,1461.5
1089,4/23/2020,1473.5
1090,4/24/2020,1473
1091,4/27/2020,1472.5
1092,4/28/2020,1465
1093,4/29/2020,1464
1094,4/30/2020,1460.5
1095,5/1/2020,1440
1096,5/4/2020,1437
1097,5/5/2020,1438.5
1098,5/6/2020,1443
1099,5/7/2020,1450
1100,5/11/2020,1454.5
1101,5/12/2020,1443
1102,5/13/2020,1439
1103,5/14/2020,1433.5
1104,5/15/2020,1432.5
1105,5/18/2020,1441.5
1106,5/19/2020,1464
1107,5/20/2020,1454
1108,5/21/2020,1487
1109,5/22/2020,1473
1110,5/26/2020,1486
1111,5/27/2020,1504
1112,5/28/2020,1500.5
1113,5/29/2020,1515
1114,6/1/2020,1511.5
1115,6/2/2020,1499.5
1116,6/3/2020,1526
1117,6/4/2020,1535
1118,6/5/2020,1553.5
1119,6/8/2020,1569.5
1120,6/9/2020,1565.5
1121,6/10/2020,1613.5
1122,6/11/2020,1582
1123,6/12/2020,1560
1124,6/15/2020,1546
1125,6/16/2020,1573.5
1126,6/17/2020,1577.5
1127,6/18/2020,1586.5
1128,6/19/2020,1578
1129,6/22/2020,1573
1130,6/23/2020,1577.5
1131,6/24/2020,1564
1132,6/25/2020,1543.5
1133,6/26/2020,1582
1134,6/29/2020,1589
1135,6/30/2020,1602
1136,7/1/2020,1593.5
1137,7/2/2020,1601.5
1138,7/3/2020,1581.5
1139,7/6/2020,1593
1140,7/7/2020,1596.5
1141,7/8/2020,1619
1142,7/9/2020,1659.5
1143,7/10/2020,1639.5
1144,7/13/2020,1664.5
1145,7/14/2020,1640
1146,7/15/2020,1651
1147,7/16/2020,1627
1148,7/17/2020,1618
1149,7/20/2020,1621
1150,7/21/2020,1646.5
1151,7/22/2020,1651
1152,7/23/2020,1661
1153,7/24/2020,1654.5
1154,7/27/2020,1661.5
1155,7/28/2020,1671
1156,7/29/2020,1687
1157,7/30/2020,1681.5
1158,7/31/2020,1685.5
1159,8/3/2020,1679.5
1160,8/4/2020,1709.5
1161,8/5/2020,1739
1162,8/6/2020,1722
1163,8/7/2020,1744
1164,8/10/2020,1730
1165,8/11/2020,1749.5
1166,8/12/2020,1754
1167,8/13/2020,1738
1168,8/14/2020,1730
1169,8/17/2020,1719.5
1170,8/18/2020,1733
1171,8/19/2020,1746.5
1172,8/20/2020,1755.5
1173,8/21/2020,1722.5
1174,8/24/2020,1735.5
1175,8/25/2020,1733
1176,8/26/2020,1737
1177,8/27/2020,1738
1178,8/28/2020,1762
1179,9/1/2020,1781.5
1180,9/2/2020,1778.5
1181,9/3/2020,1743.5
1182,9/4/2020,1753
1183,9/7/2020,1763
1184,9/8/2020,1744
1185,9/9/2020,1740
1186,9/10/2020,1743.5
1187,9/11/2020,1746.5
1188,9/14/2020,1749
1189,9/15/2020,1767
1190,9/16/2020,1759
1191,9/17/2020,1743.5
1192,9/18/2020,1745
1193,9/21/2020,1752.5
1194,9/22/2020,1744
1195,9/23/2020,1718.5
1196,9/24/2020,1697
1197,9/25/2020,1708.5
1198,9/28/2020,1737
1199,9/29/2020,1746
1200,9/30/2020,1737
1201,10/1/2020,1716
1202,10/2/2020,1705
1203,10/5/2020,1741.5
1204,10/6/2020,1755
1205,10/7/2020,1745.5
1206,10/8/2020,1786
1207,10/9/2020,1805.5
1208,10/12/2020,1829.5
1209,10/13/2020,1841
1210,10/14/2020,1836
1211,10/15/2020,1824
1212,10/16/2020,1865.5
1213,10/19/2020,1848
1214,10/20/2020,1826
1215,10/21/2020,1842.5
1216,10/22/2020,1828
1217,10/23/2020,1829
1218,10/26/2020,1822.5
1219,10/27/2020,1808
1220,10/28/2020,1801
1221,10/29/2020,1786
1222,10/30/2020,1820.5
1223,11/2/2020,1834.5
1224,11/3/2020,1891
1225,11/4/2020,1877
1226,11/5/2020,1885.5
1227,11/6/2020,1891.5
1228,11/9/2020,1913
1229,11/10/2020,1880
1230,11/11/2020,1905
1231,11/12/2020,1904.5
1232,11/13/2020,1918
1233,11/16/2020,1933
1234,11/17/2020,1944.5
1235,11/18/2020,1978
1236,11/19/2020,1983
1237,11/20/2020,1984
1238,11/23/2020,1969.5
1239,11/24/2020,1964.5
1240,11/25/2020,1967
1241,11/26/2020,1961.5
1242,11/27/2020,1975
1243,11/30/2020,2014.5
1244,12/1/2020,2045.5
1245,12/2/2020,2051.5
1246,12/3/2020,2028
1247,12/4/2020,2027.5
1248,12/7/2020,2004
1249,12/8/2020,1986
1250,12/9/2020,2010
1251,12/10/2020,2031
1252,12/11/2020,2022
1253,12/14/2020,2042.5
1254,12/15/2020,2022
1255,12/16/2020,2029
1256,12/17/2020,2028
1257,12/18/2020,2049
1258,12/21/2020,2012.5
1259,12/22/2020,1993
1260,12/23/2020,1999
1261,12/24/2020,2022
1262,12/29/2020,2000
1263,12/30/2020,1995.5
1264,12/31/2020,1978
1265,1/4/2021,2013.5
1266,1/5/2021,2027.5
1267,1/6/2021,2062.5
1268,1/7/2021,2008
1269,1/8/2021,2029.5
1270,1/11/2021,2008
1271,1/12/2021,2025.5
1272,1/13/2021,2009.5
1273,1/14/2021,2010.5
1274,1/15/2021,2000.5
1275,1/18/2021,1979.5
1276,1/19/2021,1951.5
1277,1/20/2021,1976
1278,1/21/2021,1992.5
1279,1/22/2021,1975.5
1280,1/25/2021,2011.5
1281,1/26/2021,2025
1282,1/27/2021,2003.5
1283,1/28/2021,1979
1284,1/29/2021,1987
1285,2/1/2021,1985.5
1286,2/2/2021,1958
1287,2/3/2021,1973
1288,2/4/2021,1979.5
1289,2/5/2021,2007.5
1290,2/8/2021,2025.5
1291,2/9/2021,2045.5
1292,2/10/2021,2070.5
1293,2/11/2021,2075.5
1294,2/12/2021,2076
1295,2/15/2021,2079
1296,2/16/2021,2077
1297,2/17/2021,2096.5
1298,2/18/2021,2147
1299,2/19/2021,2135
1300,2/22/2021,2153.5
1301,2/23/2021,2136.5
1302,2/24/2021,2145.5
1303,2/25/2021,2223
1304,2/26/2021,2202.5
1305,3/1/2021,2154.5
1306,3/2/2021,2176
1307,3/3/2021,2203
1308,3/4/2021,2169
1309,3/5/2021,2185
1310,3/8/2021,2152.5
1311,3/9/2021,2141
1312,3/10/2021,2149.5
1313,3/11/2021,2159
1314,3/12/2021,2139
1315,3/15/2021,2184.5
1316,3/16/2021,2174.5
1317,3/17/2021,2202.5
1318,3/18/2021,2192
1319,3/19/2021,2188
1320,3/22/2021,2254
1321,3/23/2021,2205
1322,3/24/2021,2220.5
1323,3/25/2021,2208
1324,3/26/2021,2260.5
1325,3/29/2021,2255.5
1326,3/30/2021,2220.5
1327,3/31/2021,2212.5
1328,4/1/2021,2212.5
1329,4/6/2021,2247
1330,4/7/2021,2239.5
1331,4/8/2021,2267.5
1332,4/9/2021,2250
1333,4/12/2021,2254
1334,4/13/2021,2278
1335,4/14/2021,2297.5
1336,4/15/2021,2328
1337,4/16/2021,2308.5
1338,4/19/2021,2331
1339,4/20/2021,2324
1340,4/21/2021,2344
1341,4/22/2021,2373.5
1342,4/23/2021,2373.5
1343,4/26/2021,2388
1344,4/27/2021,2389
1345,4/28/2021,2392.5
1346,4/29/2021,2432
1347,4/30/2021,2445
1348,5/4/2021,2434.5
1349,5/5/2021,2446
1350,5/6/2021,2476.5
1351,5/7/2021,2518.5
1352,5/10/2021,2565
1353,5/11/2021,2549.5
1354,5/12/2021,2474
1355,5/13/2021,2422.5
1356,5/14/2021,2438
1357,5/17/2021,2455
1358,5/18/2021,2468
1359,5/19/2021,2402.5
1360,5/20/2021,2392
1361,5/21/2021,2403
1362,5/24/2021,2305
1363,5/25/2021,2341
1364,5/26/2021,2359.5
1365,5/27/2021,2388
1366,5/28/2021,2404.5
1367,6/1/2021,2461.5
1368,6/2/2021,2442
1369,6/3/2021,2386.5
1370,6/4/2021,2412.5
1371,6/7/2021,2417.5
1372,6/8/2021,2439
1373,6/9/2021,2459
1374,6/10/2021,2470
1375,6/11/2021,2490
1376,6/14/2021,2504
1377,6/15/2021,2458.5
1378,6/16/2021,2454.5
1379,6/17/2021,2427.5
1380,6/18/2021,2374
1381,6/21/2021,2353.5
1382,6/22/2021,2375.5
1383,6/23/2021,2386.5
1384,6/24/2021,2397.5
1385,6/25/2021,2451
1386,6/28/2021,2458
1387,6/29/2021,2518.5
1388,6/30/2021,2523
1389,7/1/2021,2481
1390,7/2/2021,2519.5
1391,7/5/2021,2539.5
1392,7/6/2021,2529.5
1393,7/7/2021,2508.5
1394,7/8/2021,2435
1395,7/9/2021,2470
1396,7/12/2021,2449
1397,7/13/2021,2478
1398,7/14/2021,2509
1399,7/15/2021,2495
1400,7/16/2021,2493
1401,7/19/2021,2425
1402,7/20/2021,2424.5
1403,7/21/2021,2432
1404,7/22/2021,2449
1405,7/23/2021,2492
1406,7/26/2021,2499.5
1407,7/27/2021,2497.5
1408,7/28/2021,2516
1409,7/29/2021,2556.5
1410,7/30/2021,2624
1411,8/2/2021,2635
1412,8/3/2021,2595.5
1413,8/4/2021,2575.5
1414,8/5/2021,2583.5
1415,8/6/2021,2618.5
1416,8/9/2021,2547
1417,8/10/2021,2579
1418,8/11/2021,2578
1419,8/12/2021,2602
1420,8/13/2021,2602.5
1421,8/16/2021,2644
1422,8/17/2021,2633
1423,8/18/2021,2589.5
1424,8/19/2021,2544
1425,8/20/2021,2569
1426,8/23/2021,2609
1427,8/24/2021,2648.5
1428,8/25/2021,2647.5
1429,8/26/2021,2635
1430,8/27/2021,2673.5
1431,8/31/2021,2714
1432,9/1/2021,2667.5
1433,9/2/2021,2694.5
1434,9/3/2021,2696
1435,9/6/2021,2745.5
1436,9/7/2021,2740.5
1437,9/8/2021,2775
1438,9/9/2021,2817
1439,9/10/2021,2896.5
1440,9/13/2021,2950
1441,9/14/2021,2847
1442,9/15/2021,2868
1443,9/16/2021,2869
1444,9/17/2021,2915
1445,9/20/2021,2847
1446,9/21/2021,2864
1447,9/22/2021,2887
1448,9/23/2021,2937
1449,9/24/2021,2905.5
1450,9/27/2021,2888
1451,9/28/2021,2899
1452,9/29/2021,2913
1453,9/30/2021,2851
1454,10/1/2021,2865
1455,10/4/2021,2889
1456,10/5/2021,2894.5
1457,10/6/2021,2880
1458,10/7/2021,2916
1459,10/8/2021,2902
1460,10/11/2021,3020
1461,10/12/2021,3052
1462,10/13/2021,3076
1463,10/14/2021,3152
1464,10/15/2021,3163
1465,10/18/2021,3180
1466,10/19/2021,3176
1467,10/20/2021,3065
1468,10/21/2021,3014
1469,10/22/2021,2946
1470,10/25/2021,2917
1471,10/26/2021,2831
1472,10/27/2021,2704
1473,10/28/2021,2721
1474,10/29/2021,2695
1475,11/1/2021,2713
1476,11/2/2021,2680
1477,11/3/2021,2706
1478,11/4/2021,2643
1479,11/5/2021,2490.5
1480,11/8/2021,2530.5
1481,11/9/2021,2582
1482,11/10/2021,2554
1483,11/11/2021,2645.5
1484,11/12/2021,2676
1485,11/15/2021,2678
1486,11/16/2021,2628.5
1487,11/17/2021,2628
1488,11/18/2021,2607.5
1489,11/19/2021,2661
1490,11/22/2021,2653.5
1491,11/23/2021,2691
1492,11/24/2021,2699
1493,11/25/2021,2740.5
1494,11/26/2021,2618.5
1495,11/29/2021,2650
1496,11/30/2021,2635
1497,12/1/2021,2669.5
1498,12/2/2021,2655
1499,12/3/2021,2648
1500,12/6/2021,2600.5
1501,12/7/2021,2625
1502,12/8/2021,2626
1503,12/9/2021,2630.5
1504,12/10/2021,2625
1505,12/13/2021,2677
1506,12/14/2021,2636
1507,12/15/2021,2597
1508,12/16/2021,2630
1509,12/17/2021,2694
1510,12/20/2021,2645.5
1511,12/21/2021,2696
1512,12/22/2021,2811
1513,12/23/2021,2818
1514,12/24/2021,2848
1515,12/29/2021,2835
1516,12/30/2021,2829.5
1517,12/31/2021,2806
1518,1/4/2022,2815.5
1519,1/5/2022,2866
1520,1/6/2022,2912.5
1521,1/7/2022,2919.5
1522,1/10/2022,2923
1523,1/11/2022,2950
1524,1/12/2022,3003
1525,1/13/2022,2960
1526,1/14/2022,2977.5
1527,1/17/2022,3009
1528,1/18/2022,3006
1529,1/19/2022,3036
1530,1/20/2022,3109.5
1531,1/21/2022,3079.5
1532,1/24/2022,3044.5
1533,1/25/2022,3064
1534,1/26/2022,3093
1535,1/27/2022,3107
1536,1/28/2022,3110
1537,1/31/2022,3076
1538,2/1/2022,3072
1539,2/2/2022,3043
1540,2/3/2022,3058.5
1541,2/4/2022,3087
1542,2/7/2022,3148
1543,2/8/2022,3245
1544,2/9/2022,3248
1545,2/10/2022,3313
1546,2/11/2022,3200
1547,2/14/2022,3306
1548,2/15/2022,3223
1549,2/16/2022,3282
1550,2/17/2022,3294
1551,2/18/2022,3314
1552,2/21/2022,3315
1553,2/22/2022,3420
1554,2/23/2022,3323.5
1555,2/24/2022,3519
1556,2/25/2022,3355.5
1557,2/28/2022,3450
1558,3/1/2022,3495.5
1559,3/2/2022,3605
1560,3/3/2022,3728.5
1561,3/4/2022,3851
1562,3/7/2022,3984.5
1563,3/8/2022,3500.5
1564,3/9/2022,3532
1565,3/10/2022,3535
1566,3/11/2022,3472
1567,3/14/2022,3399
1568,3/15/2022,3217.5
1569,3/16/2022,3306
1570,3/17/2022,3288
1571,3/18/2022,3380.5
1572,3/21/2022,3518
1573,3/22/2022,3550.5
1574,3/23/2022,3560
1575,3/24/2022,3664
1576,3/25/2022,3583
1577,3/28/2022,3606
1578,3/29/2022,3583
1579,3/30/2022,3508
1580,3/31/2022,3503
1581,4/1/2022,3483
1582,4/4/2022,3444
1583,4/5/2022,3415
1584,4/6/2022,3443.5
1585,4/7/2022,3346
1586,4/8/2022,3395
1587,4/11/2022,3234.5
1588,4/12/2022,3214.5
1589,4/13/2022,3207
1590,4/14/2022,3237.5
1591,4/19/2022,3312
1592,4/20/2022,3240
1593,4/21/2022,3262
1594,4/22/2022,3244
1595,4/25/2022,3090
1596,4/26/2022,3102.5
1597,4/27/2022,3100
1598,4/28/2022,3065.5
1599,4/29/2022,3039
1600,5/3/2022,2911.5
1601,5/4/2022,2929
1602,5/5/2022,2917
1603,5/6/2022,2832.5
1604,5/9/2022,2708
1605,5/10/2022,2677
1606,5/11/2022,2737
1607,5/12/2022,2688
1608,5/13/2022,2723
1609,5/16/2022,2791
1610,5/17/2022,2836
1611,5/18/2022,2845
1612,5/19/2022,2826
1613,5/20/2022,2931
1614,5/23/2022,2963
1615,5/24/2022,2881
1616,5/25/2022,2829.5
1617,5/26/2022,2825.5
1618,5/27/2022,2823
1619,5/30/2022,2863
1620,5/31/2022,2816.5
1621,6/1/2022,2701.5
1622,6/6/2022,2742
1623,6/7/2022,2715
1624,6/8/2022,2765.5
1625,6/9/2022,2752.5
1626,6/10/2022,2695
1627,6/13/2022,2589.5
1628,6/14/2022,2588
1629,6/15/2022,2580
1630,6/16/2022,2500.5
1631,6/17/2022,2474
1632,6/20/2022,2462
1633,6/21/2022,2519.5
1634,6/22/2022,2455.5
1635,6/23/2022,2480
1636,6/24/2022,2436
1637,6/27/2022,2453
1638,6/28/2022,2500
1639,6/29/2022,2452
1640,6/30/2022,2397
1641,7/1/2022,2384
1642,7/4/2022,2431.5
1643,7/5/2022,2374
1644,7/6/2022,2358
1645,7/7/2022,2417.5
1646,7/8/2022,2399.5
1647,7/11/2022,2417
1648,7/12/2022,2358
1649,7/13/2022,2343
1650,7/14/2022,2329
1651,7/15/2022,2320.5
1652,7/18/2022,2377.5
1653,7/19/2022,2412
1654,7/20/2022,2456.5
1655,7/21/2022,2426
1656,7/22/2022,2460
1657,7/25/2022,2431.5
1658,7/26/2022,2437
1659,7/27/2022,2390.5
1660,7/28/2022,2458
1661,7/29/2022,2452
1662,8/1/2022,2469.5
1663,8/2/2022,2448.5
1664,8/3/2022,2403
1665,8/4/2022,2374
1666,8/5/2022,2447.5
1667,8/8/2022,2435.5
1668,8/9/2022,2488
1669,8/10/2022,2462.5
1670,8/11/2022,2498
1671,8/12/2022,2468.5
1672,8/15/2022,2389.5
1673,8/16/2022,2442
1674,8/17/2022,2414
1675,8/18/2022,2412
1676,8/19/2022,2376
1677,8/22/2022,2387.5
1678,8/23/2022,2438.5
1679,8/24/2022,2422
1680,8/25/2022,2442.5
1681,8/26/2022,2495
1682,8/30/2022,2406.5
1683,8/31/2022,2368.5
1684,9/1/2022,2306
1685,9/2/2022,2309
1686,9/5/2022,2290.5
1687,9/6/2022,2260
1688,9/7/2022,2230.5
1689,9/8/2022,2256
1690,9/9/2022,2280
1691,9/12/2022,2288.5
1692,9/13/2022,2309.5
1693,9/14/2022,2227.5
1694,9/15/2022,2272
1695,9/16/2022,2259
1696,9/19/2022,2232
1697,9/20/2022,2245.5
1698,9/21/2022,2191
1699,9/22/2022,2195.5
1700,9/23/2022,2153
1701,9/26/2022,2125.5
1702,9/27/2022,2106
1703,9/28/2022,2080
1704,9/29/2022,2261
1705,9/30/2022,2180
1706,10/3/2022,2164
1707,10/4/2022,2261.5
1708,10/5/2022,2289
1709,10/6/2022,2355
1710,10/7/2022,2342
1711,10/10/2022,2274
1712,10/11/2022,2218.5
1713,10/12/2022,2227
1714,10/13/2022,2374
1715,10/14/2022,2309
1716,10/17/2022,2240
1717,10/18/2022,2200.5
1718,10/19/2022,2169
1719,10/20/2022,2214
1720,10/21/2022,2155.5
1721,10/24/2022,2160
1722,10/25/2022,2170.5
1723,10/26/2022,2265.5
1724,10/27/2022,2297
1725,10/28/2022,2226
1726,10/31/2022,2197
1727,11/1/2022,2245.5
1728,11/2/2022,2227
1729,11/3/2022,2216
1730,11/4/2022,2306
1731,11/7/2022,2292
1732,11/8/2022,2327
1733,11/9/2022,2338
1734,11/10/2022,2272
1735,11/11/2022,2410
1736,11/14/2022,2392
1737,11/15/2022,2410
1738,11/16/2022,2393
1739,11/17/2022,2342.5
1740,11/18/2022,2369
1741,11/21/2022,2344
1742,11/22/2022,2394
1743,11/23/2022,2364
1744,11/24/2022,2344
1745,11/25/2022,2346
1746,11/28/2022,2315.5
1747,11/29/2022,2341.5
1748,11/30/2022,2387
1749,12/1/2022,2430.5
1750,12/2/2022,2448.5
1751,12/5/2022,2485
1752,12/6/2022,2461
1753,12/7/2022,2450.5
1754,12/8/2022,2468.5
1755,12/9/2022,2453.5
1756,12/12/2022,2390
1757,12/13/2022,2388
1758,12/14/2022,2379.5
1759,12/15/2022,2396
1760,12/16/2022,2354
1761,12/19/2022,2327
1762,12/20/2022,2329.5
1763,12/21/2022,2357
1764,12/22/2022,2362
1765,12/23/2022,2342
1766,12/28/2022,2343
1767,12/29/2022,2371.5
1768,12/30/2022,2360.5
